鳥種,數量,距離,結群,備註,組別,樣點編號,"棲地類型
 (其他說明)",X座標,Y座標,調查者,"調查旅次
編號",天氣代號,"開始時間
（時）","開始時間
（分）",年,月,日
家八哥,1,,N,,6,H3,"B1,B4",121.54113,25.0154,張家昀、王志惠,10,B,9,21,2024,5,17
家燕,2,,N,,6,H3,"B1,B4",121.54113,25.0154,張家昀、王志惠,10,B,9,21,2024,5,17
夜鷺,1,,N,,6,H3,"B1,B4",121.54113,25.0154,張家昀、王志惠,10,B,9,21,2024,5,17
白頭翁,1,,N,,6,H3,"B1,B4",121.54113,25.0154,張家昀、王志惠,10,B,9,21,2024,5,17
XX燕,5,,Y,,6,H3,"B1,B4",121.54113,25.0154,張家昀、王志惠,10,B,9,21,2024,5,17
麻雀,1,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
黑領椋鳥,2,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
家燕,2,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
野鴿,2,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
綠繡眼,1,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
白頭翁,2,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
喜鵲,1,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
白頭翁,3,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
XX八哥,2,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
野鴿,1,,N,,6,H2,"D2,G2",121.53967,25.01611,張家昀、王志惠,10,B,9,33,2024,5,17
金背鳩,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
麻雀,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
白尾八哥,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
白頭翁,2,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
麻雀,7,,Y,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
喜鵲,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
樹鵲,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
白頭翁,1,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
麻雀,2,,N,,6,H1,G2,121.53977,25.01728,曾欣婕、王志惠,10,D,16,46,2024,4,17
白頭翁,2,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
白頭翁,4,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
紅嘴黑鵯,2,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
夜鷺,1,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
白尾八哥,1,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
白頭翁,1,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
夜鷺,1,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
家八哥,1,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
白頭翁,3,,N,,6,H3,"B1,B4",121.54113,25.0154,曾欣婕、王志惠,10,D,16,59,2024,4,17
白頭翁,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
麻雀,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
家燕,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
白尾八哥,2,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
家燕,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
白頭翁,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
五色鳥,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
白頭翁,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
翠鳥,1,,N,,6,H2,"D2,G2",121.53967,25.01611,曾欣婕、王志惠,10,E,17,11,2024,4,17
黃頭鷺,7,A,Y,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
白尾八哥,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
喜鵲,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
大卷尾,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
白頭翁,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
五色鳥,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
黑領椋鳥,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
家燕,2,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
金背鳩,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
野鴿,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
黃頭鷺,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
金背鳩,5,D,Y,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
麻雀,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
紅尾伯勞,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,1,E,8,11,2024,3,14
黃頭鷺,3,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
野鴿,3,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
野鴿,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
野鴿,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
野鴿,2,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
蒼鷺,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
麻雀,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
夜鷺,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
野鴿,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,1,E,8,19,2024,3,14
黑領椋鳥,2,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
黑冠麻鷺,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
疣鼻棲鴨,5,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
白腹秧雞,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
紅冠水雞,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
野鴿,2,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
黑天鵝,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
鵲鴝,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
紅嘴黑鵯,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
綠頭鴨,3,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
疣鼻棲鴨,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,1,E,8,29,2024,3,14
疣鼻棲鴨,11,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
綠頭鴨(馴化),5,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
野鴿,4,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
野鴿,1,D,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
綠頭鴨,3,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
紅嘴黑鵯,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
野鴿,2,D,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
金背鳩,2,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
黑天鵝,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
鴻雁,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
喜鵲,2,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,1,E,8,40,2024,3,14
喜鵲,1,D,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,1,E,8,48,2024,3,14
白尾八哥,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,1,E,8,48,2024,3,14
家燕,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,1,E,8,48,2024,3,14
麻雀,2,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,1,E,8,48,2024,3,14
灰鶺鴒,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,1,E,8,48,2024,3,14
洋燕,25,A,Y,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,1,E,9,0,2024,3,14
洋燕,7,A,Y,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,1,E,9,0,2024,3,14
白頭翁,2,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,2,C,16,36,2024,3,14
黃頭鷺,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,2,C,16,36,2024,3,14
黃頭鷺,2,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,2,C,16,36,2024,3,14
黑領椋鳥,2,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,2,C,16,36,2024,3,14
金背鳩,2,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
夜鷺,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
洋燕,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
黃頭鷺,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
黃頭鷺,3,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
野鴿,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
夜鷺,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
夜鷺,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
夜鷺,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
黃頭鷺,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,2,C,16,45,2024,3,14
黑冠麻鷺,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
疣鼻棲鴨,4,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
白腹秧雞,2,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
喜鵲,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
紅嘴黑鵯,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
野鴿,7,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
黃頭鷺,9,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
紅冠水雞,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
紅嘴黑鵯,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
黃頭鷺,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
野鴿,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
珠頸斑鳩,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
夜鷺,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,2,C,16,54,2024,3,14
疣鼻棲鴨,17,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
綠頭鴨(馴化),2,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
綠頭鴨(馴化),4,A,N,菜鴨,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
鴻雁,1,A,N,中國鵝,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
黑天鵝,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
野鴿,2,D,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
疣鼻棲鴨,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
黃頭鷺,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
金背鳩,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
黃頭鷺,2,D,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
五色鳥,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
鸕鷀,35,D,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,2,C,17,4,2024,3,14
白頭翁,3,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,2,C,17,15,2024,3,14
黑冠麻鷺,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,2,C,17,15,2024,3,14
白尾八哥,6,D,Y,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,2,C,17,15,2024,3,14
白尾八哥,2,D,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,2,C,17,15,2024,3,14
鵲鴝,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,2,C,17,15,2024,3,14
金背鳩,1,A,N,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,2,C,17,25,2024,3,14
夜鷺,1,D,N,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,2,C,17,25,2024,3,14
麻雀,2,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
金背鳩,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
夜鷺,2,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
金背鳩,1,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
金背鳩,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
金背鳩,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,3,C,9,26,2024,3,21
白頭翁,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
金背鳩,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
喜鵲,2,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
疣鼻棲鴨,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
黃頭鷺,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
黃頭鷺,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
麻雀,2,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
金背鳩,1,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,3,C,9,35,2024,3,21
金背鳩,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
疣鼻棲鴨,5,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
黑天鵝,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
紅冠水雞,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
喜鵲,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
黃頭鷺,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
鵲鴝,2,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
金背鳩,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
綠繡眼,1,D,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
野鴿,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
野鴿,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,3,C,9,45,2024,3,21
野鴿,9,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
綠頭鴨,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
綠頭鴨(馴化),3,A,N,菜鴨,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
疣鼻棲鴨,11,A,Y,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
野鴿,2,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
白腹秧雞,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
黑領椋鳥,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
麻雀,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
疣鼻棲鴨,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
麻雀,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
疣鼻棲鴨,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
金背鳩,1,A,N,,五,D1,D2,121.5380392,25.0203083,陳維庭、鄞甯襄、李宇喆,3,B,9,55,2024,3,21
金背鳩,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,3,B,10,4,2024,3,21
五色鳥,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,3,B,10,4,2024,3,21
金背鳩,1,A,N,,五,D2,G2,121.538635,25.020668,陳維庭、鄞甯襄、李宇喆,3,B,10,4,2024,3,21
黑冠麻鷺,1,A,N,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,3,B,10,16,2024,3,21
白頭翁,2,A,N,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,3,B,10,16,2024,3,21
喜鵲,1,A,N,,五,D3,G2,121.5397096,25.0196594,陳維庭、鄞甯襄、李宇喆,3,B,10,16,2024,3,21
洋燕,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
夜鷺,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
家八哥,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
野鴿,2,A,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
洋燕,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
洋燕,3,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
金背鳩,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
家燕,2,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
家燕,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
金背鳩,1,D,N,,五,C3,G2,121.5374431,25.0192368,陳維庭、鄞甯襄、李宇喆,4,B,16,31,2024,3,21
紅冠水雞,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
疣鼻棲鴨,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
紅冠水雞,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
野鴿,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
夜鷺,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
野鴿,2,D,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
金背鳩,1,A,N,,五,C2,G2,121.5372235,25.0199483,陳維庭、鄞甯襄、李宇喆,4,B,16,39,2024,3,21
野鴿,2,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
黃頭鷺,6,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
疣鼻棲鴨,5,A,Y,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
紅冠水雞,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
綠頭鴨(馴化),1,A,N,菜鴨,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
綠頭鴨,1,A,N,,五,C1,D2,121.5371876,25.0209269,陳維庭、鄞甯襄、李宇喆,4,B,16,51,2024,3,21
